tweet_id,tweet_username,tweet_text,id
1020824649037500417,Ferreira67Paulo,"""@elpais_brasil Continuem sonhando que o horário eleitoral vai ser tão determinante assim nessas eleições. Ganha quem aparecer mais na Internet, e o Bolsonaro tá construindo uma presença forte""",
1020824666838126592,enfanaleao,"""Está no Youtube, vamos compartilhar principalmente com as pessoas não que não acreditam que estão sendo manipuladas!Os donos da globo odeiam Lula """,
1020824670306783232,avsvini,"""Pessoal do meu trabalho compartilhando publicação de apoio ao Bolsonaro. Que vergonha.""",
1020824672303288320,bubuzinha,"""#AoVivo 106 dias de resistência! Boa Noite Lula na Vigília #LulaLivre em Curitiba. Acompanhe! /  """,
1020824679504900097,Abnadabe4,"""Acham um absurdo o Bolsonaro fazer uma arminha com a criança, mas não acham um absurdo o aborto - até apoiam a sua descriminalização. Só fizeram isso porque ali 'tem' duas coisas que vocês odeiam por convicções ideológica: Bolsonaro e arma., #RT #pessoal""",
1020824686308069377,BrGil39,"""HADDAD DISPARA: Plano De Governo De Lula Prioriza Os Mais Pobres """,
1020824687021101056,guibraunas,"""@vluxemburgo @jeffs_araujo35 Vc é aquele amigo do Lula que disse que se ele tivesse roubado ..............""",
1020824690250698754,coffepjm,"""eu e leticia criando os nomes dos filhos dela com ancila “hiroshima, nagasaki e chernobyl” aí tem os cachorros “1ª guerra mundial, 2ª guerra mundial e bolsonaro ganhar”""",
1020824695933931520,ijzstin,"""nao sei quem eh mais burro bolsonaro ou quem apoia""",
1020824716469252097,enfanaleao,"""Está no Youtube, vamos compartilhar principalmente com as pessoas não que não acreditam que estão sendo manipuladas!Os donos da globo odeiam Lula  """,
1020824746953302016,InfobaeAmerica,"""Polémica en Brasil por el gesto que el candidato Jair Bolsonaro le enseñó a una niña  """,
1020824764921806853,PC_Bernardi,"""@MarceloFinkler @luciofinkler Bolsonaro ganha no primeiro turno!""",
1020824765597200384,claudiofraga81,"""@JornalOGlobo e dai nao apoio bolsonaro porem ficar agulhando o cara oq tem demais nisso? e mais quando os ativistas ficam fazendo suas atrocidades nao vejo manifestaçao da midia vcs sao hipocritas demais""",
1020824769426489344,Suely79053253,"""@republica_ctba Bolsonaro nele. Corrupto.""",
1020824791236907011,PERESRUSKY,"""Até UOL reconhece: Fachin trapaceou contra Lula """,
1020824811243819011,Rodney_Cordeiro,"""@roxmo Bolsonaro é um ditador... Mas... ué? Como é que pode um ditador querer armar os cidadãos de bem?""",
1020824840524255233,OperacionalTti2,"""@BolsonaroSP @cabojunioamaral @BrunoEnglerDM @direitaminas Porra... Indignado cara, que realidade de merda é essa que vivemos. Uma total inversão de valores. Os Policias do nosso querido Brasil precisam ser mais respeitados, tenho orgulho e honra de cada Policial desse País. Meu voto está com a família Bolsonaro para mudar esse brasil!""",
1020824853367132160,szleticia11,"""@RPfelipe1 vai parar de apoiar o bolsonaro""",
1020824859599867904,_xxgiovana,"""bolsonaro dois mil e nunca""",
1020824859310526464,1lxndr,"""Lula Estadista, , Ricardo Stuckert mostra uma seleção de fotos de Lula estadista.,  """,
1020824871520165888,Fernanda_am8776,"""@folha E o safado ladrão do Lula sabia muito de economia hein??????Tanto sabia que agora tá enjaulado, porque ter quase falido o País. TÔ CANSADA DESSA IMPRENSA HIPÓCRITA...,😡😡😡""",
1020824877593395200,leicam1512,"""Gleisi, Lindbergh e outros petistas precisam desesperadamente de Lula em seus palanques """,
1020824882211426304,Marcokiko65,"""@RevistaISTOE Oh débil mental, Lula é um presídiario!!! Um bandido que foi julgado e condenado em segunda instância é está em cana!!!""",
1020824888918110211,Dom01191993,"""@_Rickii_ Rio's cops? Brazil isn't exactly the 'commune' at the moment, but under Lula and Rousseff it was pretty Socialist, and the cops were, still, pretty awful.""",
1020824923743424512,VBairral,"""@JoseMedeirosMT Muitos ja ofereceram para Lula e sua trupe.""",
1020824930093617152,dreamsastro,"""to ouvindo as pessoas da casa do lado falando de política e eles tão falando mal do lula eu to rindo muito kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk""",
1020824945746685952,FranciscoMadaus,"""@jairbolsonaro Bozo fez o trabalho sujo de perseguir o Lula para os tucanos, agora os mesmos tucanos estão fritando o otário em óleo quente!, Bem feito otário!""",
1020824948431048704,prdms,"""Acampamento com a Célula mais top das galáxias! , #célula #comunhão """,
1020824948418535425,c_e_s_a_r_e,"""@duploexpresso Com destaque especial para o Zé da Justiça, que a convenceu a nomear canalhas para o STF e PGR, promulgar a nefasta Lei da Delação Premiada e deixar a PF livre para ser usada como uma Gestapo cujo alvo preferencial sempre foi Lula e o PT.""",
1020824954177286149,Swoord1804,"""I liked a @YouTube video  COMO PODE UM CRISTÃO NÃO VOTAR EM BOLSONARO??""",
1020824963748638721,ricardo_hage,"""Hino que nos faz amar ainda mais nosso Brasil e nosso Lula.""",
1020824978214834176,damattajunior,"""@juliosouza2312 @jairbolsonaro Lula""",
1020824998473170944,Lechuguinos_com,"""¡CAMINO AL TRIUNFO APLASTANTE! Tribunal Supremo Electoral de Brasil rechaza vetar candidatura de Lula da Silva #Lechuguinos #21Jul #FelizSabado °    """,
1020825004735426563,leon92,"""@Pirulla25 E o Bolsonaro, vai entrevistar?""",
1020825006132137984,RoniChevalier,"""@Azevedo_Wall @VEJA A putinha do Lula tá cheia de solzinho 😀😃😄😆😊☺️😂😄☺️☺️😁🤣""",
1020825017284808707,Nanda26256101,"""@JAMoraes2 @geraldoalckmin Será mais do msm, meu candidato eh o Bolsonaro. PSDB, rede sustentabilidade, ao meu ver estão aparelhadas ao pt. Estão todos com suas políticas velhas.""",
1020825020019462144,sooareslet,"""odiar eu odeio o bolsonaro, de vc eu tenho dó""",
1020825026705141760,uzwmak,"""rindo de gente que acha que quem usa icon de anime é retardado, tem 11 anos e apoia bolsonaro""",
1020825057529147393,raphaeu,"""@MELBOURNE6712 @Hialley @XXGILY @BlogdoNoblat Eu seguia o Eduardo Bolsonaro... dei unfollow... um horror, e olha que ele era o menos pior.""",
1020825060322529281,LEOCAS1972,"""@luciamoura00 Não vejo diferença entre o Tiririca e o Bolsonaro. Os dois nunca fizeram nada que preste pelo Brasil no exercício de Deputado e os dois usam frases de efeito que tiram risos da plateia.""",
1020825076952977409,caduvalinhos,"""@Pirulla25 Ai Pirula aperta o Bolsonaro lá em kkkk!""",
1020825079402377216,patibaroli,"""Os mesmos que acham um absurdo Bolsonaro ensinar uma criança fazer arma com as mãos, são os mesmos que defendem aborto 🤢 vai vendo 😏""",
1020825090592829440,Bk42865,"""@RubinhoNunesMBL Retardados do MBL A PORRA DO LULA.NAO REGISTROU CANDIDATURA. ELE É CANDIDATO? NAO PORRA""",
1020825102391435265,RuideCarvalho,"""Boulos sobre Bolsonaro incentivar criança a imitar arma: ""não é um adversário eleitoral, é adversário do Brasil"" """,
1020825125967495169,ansomilo,"""Programa de Lula propõe reforma do Judiciário """,
1020825153457086464,SchanzerSonia,"""Discurso de Boulos, muito parecido com o de Lula antes de sua eleição,  é uma ameaça à ordem nacional. Promessas vazias, jogadas ao ar enquanto viaja para a Europa p/ defender Lula deixando seus seguidores sob barracos de plástico. @DefesaGovBr estão ouvindo seus discursos?""",
1020825172343959552,Alexfer08178869,"""@elpais_brasil O que vai acontecer com esse ""expecialista"" depois q o Bolsonaro for eleito ?""",
1020825207441960960,_otviomoreira,"""Lula ou Dilma? — Minha @ é linda ❤️ """,
1020825211351035905,celosantos71,"""@elenalandau Mercado gosta do Lula e o Paloci, estes dois entregaram as chaves do cofre do BNDS à eles""",
1020825213104271361,Suely79053253,"""@BlogDoPim Acertou Bolsonaro""",
1020825214530347009,scuarcialoco,"""@jussapreta @libertuci O sua burrinha, a mulher do lula declarou a cobertura do Guarujá no imposto de renda por seis anos seguidos. Melhor vc não procriar pra não encher o país de gente burra igual a vc.""",
1020825234084155393,bellini185,"""@HVML @lisaugustalima Lula""",
1020825238161055744,Bk42865,"""@sandra_deconti @claudinhatheo podem espernear. Lula.nao enviou candidatura nao é candidato e ponto final""",
1020825245668782080,NiloPimenta1,"""@JoseMedeirosMT Senador @JoseMedeirosMT, que tal um choque nisso tudo? Vamos de Bolsonaro nessas eleições.""",
1020825247153557504,Robsonviana30,"""@BlogDoPim A cada dia fico mais convicto de que o voto em Bolsonaro é a nossa única saída para nos livrar dessa pilantragem brasileira.""",
1020825247392526336,gus_urban,"""@Pablo_Peixoto Dizem que, se vc repetir 3x 'bolsonaro-janaina' em frente ao espelho do banheiro à meia-noite, aparece um bolsominion girando a bandeira do Brasil atrás de ti., Eu, q nunca tive medo na loira do banheiro ou do matuto, não encarei...""",
1020825251540885504,EguchiGerson,"""Bolsonaro: “Acho que a Janaina é o ideal” """,
1020825256653611008,sitemegabuzz,"""Bolsonaro diz que está 'meio broxa' e que não entende de economia """,
1020825261019992064,madiazreyes,"""@gemmyfag No le den ideas, miren que es capaz de prohibir nuestro baile nacional. , ¿Orsini habrá firmado la carta de apoyo el corrupto Lula?""",
1020825271954558977,Jamoraes39,"""@VEJA A midia e a maior cabo eleitoral do BOLSONARO""",
1020825306330955778,jornalfloripa,"""Alckmin rebate Bolsonaro: 'tentou apoio do Centrão, não conseguiu e fala mal' -  """,
1020825325691899905,Cr7Hyan,"""Lula ou Dilma? — Cr7 """,
1020825328657272832,tolosa_lili,"""@IstaIstaIsta @ManuelaDavila É pq todo mundo sabe que o Bolsonaro defende armas para legítima defesa contra os bandidos que vcs comunas defendem.""",
1020825329538134016,gojammaj,"""Alckmin juntou alta nata de tudo que não presta, diz Bolsonaro """,
1020825380805120001,gilladen,"""@mah4154 Mah, eu acredito que um homem inteligente como Bolsonaro não cometeria um desatino destes...""",
1020825391261511681,Naomeoprime,"""@gleisi ""Não oprima os petistas com provas. Esses caras são uns opressores"", ""Foi gopi! Lula livri!""""",
1020825393778122752,skuIImann,"""@flaviomorgen Só o mangolão alienado ai não gostou da indicação da Janaína pra Vice do Bolsonaro. Se bem que essa é a melhor parte. Quem NÃO GOSTA DELA diz muito sobre si mesmo. Ótimo, que eles continuem temendo a eleição deles, nós seguimos festejando a escolha.""",
1020825397414440960,startupcrunch,"""Bolsonaro Applauded by Brazilian Business as Viable President """,
1020825402284142592,davson_melo,"""Nem uma palavra da Dillminha ainda sobre a Vice de Bolsonaro.... Teria ela tido um surto psicótico e saido pelas ruas saudando a mandioca e estocando vento?""",
1020825418855796736,luisathn,"""“Não fica triste lu” ATA VOU PEGAR MINHA PÍLULA DA FEICIDADE AQUI PERAI""",
1020825475290198017,beruta,"""Lula não está só!, Somos todos Lula!, , #LulaLivre """,
1020825485029330944,caio3026,"""VÍDEO: “Brasil voltará a ser o país das oportunidades”, diz equipe de Lula em gravação inédita """,
1020825493510213632,hugolopeso,"""Perfeita explicação sobre o que é o Bolsonaro na política. Recomendo. """,
1020825497406705668,_kkuster,"""@iwantomorre tu eh o namorado dela que vota no bolsonaro né?""",
1020825521188466690,daviocs,"""@MauMeirelles Exatamente, o Facebook da Globo todo santo dia tem uma reportagem falando de Bolsonaro (querendo denegrir a imagem dele, lógico), mas daqui a pouco sei até o que ele almoçou.""",
1020825524673757185,JosueTrs,"""Y  guardaba en cada célula y memoria.""",
1020825526548815872,JoHnNy_RoCk1,"""Janaína Paschoal e Jair Bolsonaro juntos hehehe imagina os comícios dessa dupla?, Lembrem-se que no 2° turno o tempo de propaganda na TV e Rádio é igual para os dois candidatos., , @JanainaDoBrasil @jairbolsonaro""",
1020825530202042368,lreodano,"""@arthrfrts eu to tão dessensibilizado que só agradeço por nao ser um bolo do bolsonaro""",
1020825557280403456,tomazevomel,"""Ciro Gomes sintetiza Brasil soberano e corajoso, diz Lupi ao oficializar candidatura """,
1020825573403308032,Catarin41326027,"""@GFiuza_Oficial Ahhhhhh.... Entendi., Vamos mudar tudo, deixando exatamente como está., Sei..., Não, obrigado. , Vou dar uma chance ao Bolsonaro.""",
1020825590449000449,joaow_oliveira,"""Lançado oficialmente como pré-candidato à presidência da República, o líder do MTST, Guilherme Boulos, destacou que o primeiro compromisso da candidatura será ""revogar as medidas desse governo corrupto""., #VamosSemMedo #BoulosESonia #NaMídia """,
