tweet_id,tweet_username,tweet_text,id
1023570997339934720,jwallauer,"""To muito impactada por Beth Carvalho cantando Vou Festejar no Festival Lula Livre., Amo tanto essa mulher e nunca vi ao vivo. Tá tão frágil 💔""",
1023571015031574530,JXQ_Carlos,"""Gostei de um vídeo @YouTube  caluniar o candidato, Revista ÉPOCA fuça passado do Bolsonaro""",
1023571022648356864,cyrusexpIict,"""ontem o rolê pro lula foi tão bom """,
1023571023508197376,Vasconceloa,"""@alefrotabrasil parabéns pelo filho......estou aqui na luta a favor do Bolsonaro.""",
1023571023646601218,SheilaM1998,"""@guimaraes13PT É emocionante, é de arrepiar. Como se estivéssemos em casa gritando: olé, olé, olé, olá LULA, LULA!  MARAVILHOSO! 👏👏👏""",
1023571028709126144,BlogDoPim,"""Como o presidiário Lula controla o PT de dentro da cela """,
1023571035889840128,InquietudFemini,"""Retweeted Miguel Garcia pseudo (@MG48):, , Bolsonaro, el “Le Pen” de Brasil, ganaría las presidenciales si no se presenta Lula  vía @lamarea_com """,
1023571044391694336,AlcirEdna,"""@gleisi A. Maioria era Bolsonaro, estávamos lá pra oprimir!!!!""",
1023571052029534208,demianreis,"""Lula envia carta aos artistas e ao público do Festival Lula Livre """,
1023571072589996032,Red_,"""@lpbragancabr Tão tristes porque o centro não quis acordo com Bolsonaro, que o capitão queria tanto? Não foi ele quem apostou em desistências do Centrão para eles irem pro lado do Mito?""",
1023571081557409792,LindaTannus,"""@o_antagonista Essa prisão do lula está virando um escárnio!? Uma palhaçada, um deboche!! Um tiro na cabeça da justiça!!vergonha dos três poderes!? Será que realmente teremos que ir às ruas e pedir a volta dos MILITARES ⁉️⁉️⁉️⁉️Será que o judiciário se ajoelhou ao maior ladrao do Brasil""",
1023571097638391809,RivotrilCristin,"""@cooblestone_br @diraholanda @AnnaS_Gdottir @GawenRJ @Adrianasscamar1 @joomikhail @Lelecoutz @DilmaResiste @MalcomEcks @Gabriel6828 @Beta22 @sandraselmader @gurudepre @gilbertogil @LulaOficial Estamos vivendo um momento em que em IPOTEZE ALGUMA, Vc pode descorda de um gay., Vc vira Homofóbico na hora., Acabou limite da razão., Se eles falaram que é pau e pedra., Só concorde., O mau do Bolsonaro é debater e descorda, virou uma pedra no sapato, #BrasilComBolsonaro""",
1023571108925251584,Dezenov,"""@lectio_etiam @William_Antonio @RevistaISTOE A Estupidez é grande ao atacar o PT e Lula! O presidente Lula foi agraciado com o prêmio de combate à fome da @UN :, """,
1023571109566763008,rgwisnuadji,"""Kayanya saya bakat bikin orang nangis, Cilla Lula Aca. HAHAHAHA.""",
1023571112951721985,DeniseR78327965,"""⚡️ “Ato pela libertação de Lula reúne artistas no Rio de Janeiro” O povo quer mudança! a hora da mudança...democracia e justiça de verdade , é Lula livre!, , """,
1023571123479429121,Ata83Toledo,"""@ptbrasil Como se fosse referência de alguma coisa !!!, Convocou para o FESTIVAL LULA MOLUSCO e para marcha da maconha. Quem é esse cara ?!?!, ☝😎""",
1023571125920571392,fabiocamposm,"""E Ciro Gomes? """,
1023571133029855232,flavictor,"""@agitai_ Eu acho q isso não tem nada a ver com Bolsonaro eh vc que anda em meios q só tem gente podre""",
1023571142223847424,jp73ds,"""@NunkMasKKs @vtolosapaz @yamilsantoro Los dirigentes de izquierda son una verdadera mierda, mienten con un descaro, vociferan, no dejan hablar, no ocupan datos! Son uno zombies, aman a Maduro a Castro a Noriega a Cristina a Lula, con esos les digo todo!, Son unos zombies!""",
1023571161546989570,cCaldwell17,"""Música e poesia são as armas para lutar pela liberdade de Lula """,
1023571161588944898,FNN_FakeNews,"""Gozado que o Jornal @OGloboPolitica trata isso como uma conspiração, quando a realidade é que o @TSEjusbr apenas estará respeitando e cumprindo a lei brasileira. #GloboLixo , """,
1023571182749212674,lamarea_com,"""Jair Bolsonaro es senador, exmilitar y ahora también candidato a las presidenciales de #Brasil. Bolsonaro, conocido por sus posturas racistas, homófobas y a favor de la dictadura, es segundo en las encuestas, por detrás de Lula., """,
1023571185039290369,flablack,"""@LulaOficial @gilbertogil Lula: força, povo, luta #LulaLivre #LulaPresidente""",
1023571193247490050,pepeu022000,"""O deputado federal é candidato à Presidência da República pelo PSL. A atração vai ao ar ao vivo, às 22h15, na TV Atividade, no site da Rede Atividade, no Facebook, no YouTube e no app Cultura Digital. """,
1023571202613370882,BlogDoPim,"""TSE quer barrar Lula em 15 de agosto """,
1023571202688929793,ViuOnline,"""Política | Ato pela libertação de Lula reúne artistas no Rio de Janeiro, , Chico Buarque, Gilberto Gil e Beth Carvalho foram as principais atrações do 'Festival Lula Livre', que aconteceu neste sábado 28, na Lapa, no Rio de Janeiro. """,
1023571208925839361,Prodadonainet,"""@petrogustavo Tener pensamientos chavistas, apoyar a Lula, apoyar la constituyente de maduro, alabar a Fidel y Ortega de Nicaragua dice de tu proyecto antihumano político que llevas en la cabeza y ese corazón resentido""",
1023571219705212928,c_wolff,"""Bozonauro para os pobres, Paulo Freire para os ricos, , """,
1023571221047373825,MauricioTetra,"""A venda de arma legalizada no cresceu muito, Uai!? mas o Bolsonaro não disse que o cidadão de bem ta impedido de comprar arma pr se defender?""",
1023571227833761793,vando_correia,"""Herança maldita de Temer, pressão militar mostra alinhamento anti-Lula , 'Por que quadrilhas da política sempre buscam proteção em milicos. ,  """,
1023571231914770432,johncassity1,"""Brazilian celebrities hold ‘Free Lula’ concert in Rio  via @seattletimes""",
1023571252164939776,giocscapin,"""@WebOsmar Se você acha isso, quem sou eu para descordar. Só veja umas fotos de ontem do movimento Lula livre. Veja o quanto o povo nordestino é grato pelo Lula. Se atualize mais antes de dizer que é realista""",
1023571258900992000,Geraldo58625589,"""@Jumuller45 @LeiaRachor As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC e o PSDB,inteferiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância incauta para defender seus interesses.""",
1023571264361967616,cal_eng,"""@jairbolsonaro Vamos fazer vídeos O Brasil que queremos com Bolsonaro presidente. Vamos gravar em locais e situações que queremos melhorar, acabar ou mudar, vamos espalhar em todo Brasil.""",
1023571266261921793,BrGil39,"""Ministro Que Considerou Prisão De Lula Ilegal Vai Pra Segunda Turma E Destino De Ex-Presidente Ainda É Incerto """,
1023571280346406913,Somebodytoshove,"""@LulaOficial @gilbertogil Dizem que ""devem ao lula"", uma vez que esse deve ao POVO, paguem a dívida., Já que são artistas, façam arte:, Canta aí ""SE GRITAR PEGA LADRÃO...."" """,
1023571293474639873,Geraldo58625589,"""@BlogDoPim As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC e o PSDB,inteferiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância incauta para defender seus interesses.""",
1023571299631857665,elslevi,"""""",
1023571316341964800,JenioQuadros,"""16h - José Márcio Camargo, representando o MDB, 17h - Daniel Cara, representando o PSOL , 18h - Ciro Gomes, candidato pelo PDT , , Veja o que seu candidato e o partido dele pensam sobre ciência no Brasil , #ConhecerEleições2018""",
1023571325716254726,Geraldo58625589,"""@profeborto As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC e o PSDB,inteferiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância incauta para defender seus interesses.""",
1023571329893781505,Luguto1972,"""Chico Buarque e Gilberto Gil encerram Festival Lula Livre com música censurada pela ditadura militar; veja """,
1023571334775885824,autoramaria,"""@blogdojefferson O povo brasileiro não é trouxa e quer mais ladrão na presidência o povo acordou , é Bolsonaro no primeiro turno e o povo está com ele foraaaaaa vocês todos de anos roubando o nosso impostos! Esse tucano não fez nada por SP só roubou !E você também foraaaaa""",
1023571344083116032,Vovoviuoovo,"""""",
1023571363993403392,luis_jacon,"""ja to ate vendo eu amanha a noite assistindo o Bolsonaro se fuder no Roda Viva com pipoca""",
1023571372776333312,Red_,"""@lpbragancabr E ninguém vai se livrar do centrão. Se Bolsonaro vencesse, ele teria que governar com o centrão. Ou vcs acham que eles iriam desaparecer?""",
1023571370477801472,Geraldo58625589,"""@Osolubac @cissa_leite @edmilsonpapo10 As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC e o PSDB,inteferiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância incauta para defender seus interesses.""",
1023571363553001478,ToniBulhoes,"""Brazilian celebrities hold 'Free Lula' concert in Rio """,
1023571363553001478,ToniBulhoes,"""Brazilian celebrities hold 'Free Lula' concert in Rio """,
1023571399330463744,Shoujofan,"""@efarsas @cirogomes um dos links é este  A notícia é replicada por outros sites. A suposta fonte original parece não existir.""",
1023571407572283392,ECOSTELECO,"""Festival Lula Livre reúne no Rio gerações e estilos musicais em defesa da democracia - """,
1023571415545651200,fernandor159,"""CHAMAR JESUS DE TRAVESTI NO FESTIVAL DO PT EM APOIO AO LULA PASSOU DOS LIMITES!!  COMPARTILHEM COM SEUS AMIGOS QUE SE DIZEM CRISTÃOS,Essa é pra você que é cristão e pensa em votar no pessoal da esquerda !!  via @YouTube""",
1023571422332039169,sirlybrit,"""Quem apoia lula é igual a ele ou gostaria de ter passado uma mãozinha no dinheiro alheio!!! Essa gentr da repusia #todoscorruptosnoxadrez ..""",
1023571442087206918,willmummy,"""Ódio da mídia a Lula é tão grande que é capaz de começarem a negar que a Terra é redonda, negar o heliocentrismo, negar que o homem tenha ido à Lua e negar os 7 a 1 se isso o mantiver longe das urnas""",
1023571453617360898,Smith_Hays,"""@GiganteAdamast2 @VEJA Inclusive por isso lutam tanto contra o Bolsonaro. Sem o dinheiro do governo, as mídias terão que se reinventar ou vão sumir.""",
1023571480100188160,EdmilsonGaspar2,"""@ManuelaDavila @LulaOficial LULA, LIVRE!""",
1023571490850185216,Novossti,"""Uoči listopadskih izbora u Brazilu, bivši predsjednik Lula da Silva zatočen je u samici pod sumnjivim optužbama za političku korupciju. Njegova Radnička partija unatoč tome ga je kandidirala, """,
1023571493870088192,MirandaSa_,"""DENÚNCIA:, MT @profeborto, ""Psol também apoia libertação do líder corrupto Lula., Todos fazem de conta que Lula está preso porque é perseguido político e não porque é corrupto, condenado de Justiça""",
1023571493693865984,AriSirius,"""@ventosuli6 @sandrabrasilia @cia_saobilibreu @pgiolli @alexsandraponce @HildaDeSouzaMa1 @AdilsonBarret13 @ioneatuante4 @JesusOpressor1 @Maria13petralha @_alison07 @PorfirioHorus @bobjackk @Athiabalba @RENATOGONZAGA @Cecconellogiu @RoseBarros__ @patitaBr @Gus_Moreira 😂😂😂😂😂😂, , PT mantém Lula e diz não temer devolução de verba do fundo partidário""",
1023571497032589312,psoto35,"""@cbofillr @melnicksergio Cada pueblo tiene derecho a construir su historia a mi no me gustaría que el vecino se metiera en mi casa y de oponiones de como me organizo.....en el caso de LuLa.....según ñas encuestas va primero...osea sera presidente nuevamente.....¿Pórque?....algo no sabemos...""",
1023571504238403584,FiaesRoger,"""@MariadeFtimaCg1 @emirsader Pois é, o relator diz que leu 2600 páginas em 48 horas ainda com tempo para redigir sentença, isso no caso do Lula, no caso do Azeredo levaram 11 anos para julgar, confirmar condenação e mandar pra casa livre! Ah mas o cara era do PSDB, tá explicado!""",
1023571530112880640,serrachl,"""@numienous @WeGotLoves_CA Lula ga mau jadi spg akuu??""",
1023571529685184513,barrospmb_paulo,"""@o_antagonista Bolsonaro assumindo esses fdp vão pra esse Spa !! Sempre cabe mais um !! É bom Cabral já ir treinando bumbum na parede !! Kkkkkk """,
1023571535678853120,jovemcerebral,"""@g1politica Quanto mais batem em Lula mais ele cresce!""",
1023571538489040896,PATRIOTA__2018,"""@ReporterFurao07 ...e mais, eu também sou a favor da intervenção militar que tenho como plano ""A"" e se não houver Intervenção, vou no plano ""B"" que é votar no Bolsonaro e se a organização criminosa fuzer baderna no governo do Bolsonaro, ele pode acionar as Forças Armadas contra os baderneiros.""",
1023571551734706177,TerezaCardozo,"""#VoteMulheres #SomosMarina, O dia em que Marina Silva chorou, durante a participação da reunião sobre demarcação contínua da reserva Raposa Serra do Sol. Quando Aldo Rebelo fez um discurso sobre os indígenas... , , """,
1023571553873801216,sej_johnsson,"""@diogomainardi Lula vem sendo e será o coveiro do PT...usou, abusou, e vai enterrar o partido...""",
1023571555836747776,Silvio_Nobre_,"""Lula: Quando a sociedade calou diante de barbaridades, os artistas lembraram que amanhã vai ser outro dia   via @JornalGGN""",
1023571557657059329,sileiaantunes,"""Bolsonaro não é o meu representante, , Bolsonaro é o meu lider....... , , Ele vai liderar o meu país. , , #MulheresComBolsonaro, #BrasilComBolsonaro""",
1023571571603132417,tijolaco,"""Cantanhêde joga a toalha. É ""alguém"" contra o nome de Lula, no 2° turno -  """,
1023571575684165634,najinhas,"""CADA DIA AUMENTA MAIS OS ELEITORES DO BOLSONARO. """,
1023571579823968258,cCaldwell17,"""Milhares pedem Lula Livre em festival no Rio """,
1023571582097272833,najinhas,"""André Valadão declara voto em Jair Bolsonaro  via @wordpressdotcom, CADA DIA AUMENTA MAIS OS ELEITORES DO BOLSONARO.""",
1023571582533464064,Vasconceloa,"""@BlogdoNoblat Mas o correto é Lula preso....""",
1023571604780007424,lorena_rotelli,"""@BolsonaroSP @andrevaladao Bolsonaro nao tem todas as respostas mas tem a melhor proposta! Como eu vou votar num partido que se posiciona contra a lei e da pede que um condenado seja solto e um juiz seja preso? Ordem e progresso🇧🇷""",
1023571604842979329,LindaTannus,"""@diogomainardi A cela do lula até parece o programa do Faustão!!! Tudo que é merda , está lá ????virou a casa 🏠 da luz vermelha?????Um puteiro de primeira????""",
1023571610362671104,IKeffler,"""@g1 O Bolsonaro iria ficar sem pauta pra campanha""",
1023571618646384640,silvanaperassol,"""@joaoamoedonovo Joao, una-se a Bolsonaro e vamos juntoa mudar o Brasil""",
1023571622681346048,Geraldo58625589,"""@AmosSM @CeliaPfau @Estadao As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC e o PSDB,inteferiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância incauta para defender seus interesses.""",
1023571624128376832,DilneyWinter,"""Festival Lula Livre, um dia histórico na luta pela democracia  via @YouTube""",
1023571649910763522,jucaramteixeira,"""@villaverdeadao Festa linda! Qual outro político, levaria tantos artistas e reuniria tanto povo? LULA 2018!!!""",
1023571654075662337,choosehun,"""Gostei de um vídeo @YouTube  RETORNO DE JASON LULA! - FRIDAY THE 13th: THE GAME""",
1023571660996337664,GenerisUrgente,"""Jornalista classifica de insana decisão das TVs de boicotar Festival Lula Livre """,
1023571667631726598,apbizzi,"""@fabi_gold @visaomacro @joaoamoedonovo @JanainaDoBrasil @jairbolsonaro N pode tá falando sério, n deve ter visto as entrevistas com o amoedo onde fica bem claro o ele acha do bolsonaro.""",
1023571667019354112,guilhermedrago,"""@JQTEI Vinicius bezerra, cabelo azul, lula livre, o pai chora no banho depois do fora que tomou da menina Andresiane., , #somostodosandresiane """,
1023571671763038214,ayres_moises,"""Cantanhêde joga a toalha. É “alguém” contra o nome de Lula, no 2° turno  via @tijolaco""",
1023571686854033408,ssasyua,"""@askmenfess2 Lah si lula bukannya dah pny yg baru ya""",
1023571687600783361,MRSCblackgold,"""@jairbolsonaro Os que desejam votar em branco  já chegou a 30%. Para presidente não conta o “quociente eleitoral” Levante a campanha: “NÃO VOTE EM BRANCO, NÃO VOTE NULO! VOTE NA FAMÍLIA, NA SEGURANÇA E NO PATRIOTISMO: BOLSONARO 2018!""",
1023571696744390656,rrlucena,"""Lula Livre!!! """,
1023571710837174272,Ellybigmc,"""@BolsonaroSP @andrevaladao Só os cristãos verdadeiros vota no bolsonaro espero ansiosa por esse dia Jair messias bolsonaro  presidentes ....""",
1023571749118648321,biIIanderson,"""PSA I LOVE LULA""",
1023571753023549446,byisabellalessa,"""Lula livre 🤔 - o que o povo tem na cabeça? 💩""",
1023571754302812160,DireitaNviguacu,"""Gostei de um vídeo @YouTube  de papo! Homossexual grava vídeo desvendando Bolsonaro por trás das câmeras""",
1023571757725298688,oieriick,"""Sobre ver esse apoio para o Lula na lapa só me faz ter vergonha de ser brasileiro.  Pedem o fim da corrupção, mas idolatram um dos maiores corruptos desse país.""",
1023571759520538625,GlebsonRibeiro,"""Gostei de um vídeo @YouTube  beijam a lona após ataques a Bolsonaro""",
1023571764000055296,imvictorres,"""@Pai06503553 @ManuelaDavila tenho idade e discernimento para não votar em certos políticos, mas se idade fosse tudo, não iria ter um senhor como você votando em Bolsonaro.. ainda bem que meu pai me ensinou isso kk""",
1023571784652730368,ppppedrinnnn,"""ainda tem gente q defende o lula veeeeeelho que que vcs tem entre os olhos e a nuca????""",
1023571785617485824,lasliborio,"""A Lapa em dois tempos e um só movimento: LULA LIVRE! JÁ! """,
1023571810326114304,homerogomes,"""Quando teve o grande comício pelas diretas, em janeiro de 1984, a Rede Globo noticiou como se fosse uma festa pelo aniversário da cidade de São Paulo., , Agora, o festival Lula Livre não aparece nos jornais nem como show conjunto de Chico Buarque e Gilberto Gil.""",
1023571811987017733,AvelinoTiago,"""Gostei de um vídeo @YouTube  este vídeo para quem não conhece Jair Bolsonaro.""",
1023571818702090241,lulalivreem2030,"""@MidiaNINJA Boa, sem mortadela ou tubaina, precisaram de Chico Buarque e Gilberto Gil pra reunir tanta gente. O  show deles é milionário e não podia dar outra. Até eu iria nesse show grátis. Nada a ver com Lula. O povo aprendeu a aceitar o presente e continuar rejeitando o doador.""",
1023571822040756224,RivotrilCristin,"""@MgracaGalvao @AnnaS_Gdottir @Adrianasscamar1 @diraholanda @joomikhail @Lelecoutz @DilmaResiste @MalcomEcks @Gabriel6828 @Beta22 @sandraselmader @gurudepre @gilbertogil @LulaOficial Qualquer um que pagar artistas., O povo vai assistir., Todo o showmissil lota., Por causa dos artistas, Até eu já fui, para ver Zezé de Camargo., Showmissil do Lula., Tive que suportar o sapo roco """,
1023571827443032064,silvasconcello2,"""VÍDEO: No Festival Lula Livre, Chico e Gilberto Gil cantam “Afasta de mim este cálice”  via @iG""",
1023571826356768773,Cyberdri,"""@Jacck13 @AnnaS_Gdottir @Marciolopeste @Waldirporfirio @neusinhaschub @Adrianasscamar1 @ElaineG16 @adilson_duarte @joeduardoaraujo @mariajosedias84 @moema4 @julioelston @11setembro @MBRAndrea @Emilsonrwerner @loslomp @diraholanda @Beta22 @Szarastro @C1Luvi @Gabriel6828 @BRUTALLE @anaguimaraesfs @vermelhosnao @malusoares1910 @FabioGov @fafamorais1957 @observotariopig @jozinhapalha @patysrovari @cdiniz76 @macsanto787 @eclira16 @CarlosAraujo68 @RosaSkarlate @Radamanto @CCambara2 @plafraia @stanleyburburin @aeciodepapelao @cynaramenezes @diImabr @ConversaAfiada @zeca_dirceu @PTnoSenado @DCM_online @brasil247 @eduguim @DeputadoFederal @requiaopmdb Página “Rio de Nojeira” volta atacar Lula e simpatizantes em evento realizado na Lapa/Rio de Janeiro., #LulaLivre """,
1023571846464188416,Dimasdecastro,"""@eniodeiglis @NRBertolini @ManuelaDavila @LulaOficial Lula apoia governo na Nicarágua não pode, Bolsonaro homenageia torturador e apoia ditadura militar pode, hipocrisia que chama?""",
1023571850109112321,Pedro010763,"""Esquerda/centrão/imprensa/foro sp. Eis aí os inimigos a serem abatidos nessa eleição. Única arma a ser usada nessa etapa: Voto em Bolsonaro. Brasil acima de tudo. Deus  acima de todos. #BrasilComBolsonaro""",
1023571857050673154,Sebastiaoalenc4,"""@VemPraRua_br É verdade para incriminar u Lula aparesser revista até do inferno mas provar q e bom ninguém tem e u Gilmar Mendes e temer istu ninguém ver não é""",
1023571880329011200,paulopinho2006,"""Por que a velha imprensa persegue tanto Lula """,
1023571891154571264,GsrKpz,"""@octafuen @jorgeerrazuriz URSS, RDA, CUBA, COREA DEL NORTE, VIETNAM, BRASIL (de Lula y Dilma), ARGENTINA (de los Kirshner), ECUADOR (de Correa), BOLIVIA (de Evo), VENEZUELA (de Chávez y Masburro). Todos estos son los paraísos q muestran en detalle los resultados de la ideología marxista bolchevique.""",
1023571894254088193,_eibruna,"""Vez ou outra vou dar uma olhada nos tt da família bolsonaro pra vez o que os eleitores pensam e percebo claramente que nada mudou desde a época da santa inquisição. Eles falam de seu amor a Deus e em seguida desejam o mal daqueles que são contra sua ideologia em nome Dele. Loko""",
1023571894874894336,exebolsooficial,"""André Valadão declara voto em Jair Bolsonaro: ""Para mim é o melhor candidato"" """,
1023571899480264706,Jumuller45,"""@nilson_nilson @LeiaRachor Minas, por Deus e pelo Brasil:, Dilma e Aécio de novo?, Chega!!!!!, Vamos acabar com a roubalheira do Brasil!, Fora Centrão investigado!, Fora Alckmin!, Bolsonaro presidente.""",
1023571917989662721,twimitsi,"""Há dois dias preguei um cartaz LULA LIVRE, de papel, no portão de casa, à altura dos olhos. Hoje uma pessoa o arrancou para confirmar em si, sua própria banalidade.""",
1023571918207832065,DCM_online,"""Por que a velha imprensa persegue tanto Lula """,
1023571920409780224,CarlaRodrigue23,"""Festival Lula Livre traz grandes nomes da música brasileira e é ignorado pela imprensa golpista  """,
1023571936666943488,freire_roberto,"""@sandranasrallah @cesarapsilva Penso que não. Os piores para o Brasil no meu entendimento são os populistas de direita - Bolsonaro e o se esquerda do lulopetismo. Por isso estamos firmes com Alckmin""",
1023571951917441024,Geraldo58625589,"""@Gleisi_nacadeia As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC e o PSDB,agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância cega incauta para defender seus interesses.""",
1023571954601799680,Amarulacarvalho,"""Por que a velha imprensa persegue tanto Lula """,
1023571963816697856,LuizFOliveira1,"""A esquerda é o mal para o Pais? E Bolsonaro é isso aí que ele mesmo fala e demonstra. não ninguém falar ou acusar ele de nada, porque ele mesmo falou tudo., ""Um Louco"" """,
1023571973614575616,Ihamma_1,"""A #BiografiaDoMITO! Leiam essa biografia, #Bolsonarenses!  Conheçam esse #Embusteiro! Leiam com RESPONSABILIDADE, com as armas no coldre e tirem suas próprias conclusões! Se há inverdades na matéria, PROVEM. , """,
1023571981457936389,ciancaglini_15,"""@JanainaDoBrasil Concordo.  Vamos unir forças! Amoedo junto a Bolsonaro. Dupla imbatível !""",
1023572004170084352,robsoniguaba,"""@__insanne A ÚNICA COISA SENSATA QUE ELA DISSE, FOI: BOLSONARO VENCE!""",
1023572010750889985,jergilicious,"""aquela menina que disse que era impossível o Lula ler tanto livro na prisão não deve conhecer Alex Vause""",
1023572026341163008,joaolhamas,"""eu acabei de ver 2 caras negros compartilhando coisa de Bolsonaro no Facebook.... tô sem palavras""",
